first_code,first_name,second_code,second_name,third_code,third_name
110000,北京市,110101,东城区,110101,东城区
110000,北京市,110102,西城区,110102,西城区
110000,北京市,110103,崇文区,110103,崇文区
110000,北京市,110104,宣武区,110104,宣武区
110000,北京市,110105,朝阳区,110105,朝阳区
110000,北京市,110106,丰台区,110106,丰台区
110000,北京市,110107,石景山区,110107,石景山区
110000,北京市,110108,海淀区,110108,海淀区
110000,北京市,110109,门头沟区,110109,门头沟区
110000,北京市,110110,燕山区,110110,燕山区
110000,北京市,110111,房山区,110111,房山区
110000,北京市,110112,通州区,110112,通州区
110000,北京市,110113,顺义区,110113,顺义区
110000,北京市,110114,昌平区,110114,昌平区
110000,北京市,110115,大兴区,110115,大兴区
110000,北京市,110116,怀柔区,110116,怀柔区
110000,北京市,110117,平谷区,110117,平谷区
110000,北京市,110221,昌平县,110221,昌平县
110000,北京市,110222,顺义县,110222,顺义县
110000,北京市,110223,通县,110223,通县
110000,北京市,110224,大兴县,110224,大兴县
110000,北京市,110225,房山县,110225,房山县
110000,北京市,110226,平谷县,110226,平谷县
110000,北京市,110227,怀柔县,110227,怀柔县
110000,北京市,110228,密云县,110228,密云县
110000,北京市,110229,延庆县,110229,延庆县
120000,天津市,120101,和平区,120101,和平区
120000,天津市,120102,河东区,120102,河东区
120000,天津市,120103,河西区,120103,河西区
120000,天津市,120104,南开区,120104,南开区
120000,天津市,120105,河北区,120105,河北区
120000,天津市,120106,红桥区,120106,红桥区
120000,天津市,120107,塘沽区,120107,塘沽区
120000,天津市,120108,汉沽区,120108,汉沽区
120000,天津市,120109,大港区,120109,大港区
120000,天津市,120110,东丽区,120110,东丽区
120000,天津市,120111,西青区,120111,西青区
120000,天津市,120112,津南区,120112,津南区
120000,天津市,120113,北辰区,120113,北辰区
120000,天津市,120114,武清区,120114,武清区
120000,天津市,120115,宝坻区,120115,宝坻区
120000,天津市,120221,宁河县,120221,宁河县
120000,天津市,120222,武清县,120222,武清县
120000,天津市,120223,静海县,120223,静海县
120000,天津市,120224,宝坻县,120224,宝坻县
120000,天津市,120225,蓟县,120225,蓟县
130000,河北省,130100,石家庄市,130101,市辖区
130000,河北省,130100,石家庄市,130102,长安区
130000,河北省,130100,石家庄市,130103,桥东区
130000,河北省,130100,石家庄市,130104,桥西区
130000,河北省,130100,石家庄市,130105,新华区
130000,河北省,130100,石家庄市,130106,郊区
130000,河北省,130100,石家庄市,130107,井陉矿区
130000,河北省,130100,石家庄市,130108,裕华区
130000,河北省,130100,石家庄市,130121,井陉县
130000,河北省,130100,石家庄市,130122,获鹿县
130000,河北省,130100,石家庄市,130123,正定县
130000,河北省,130100,石家庄市,130124,栾城县
130000,河北省,130100,石家庄市,130125,行唐县
130000,河北省,130100,石家庄市,130126,灵寿县
130000,河北省,130100,石家庄市,130127,高邑县
130000,河北省,130100,石家庄市,130128,深泽县
130000,河北省,130100,石家庄市,130129,赞皇县
130000,河北省,130100,石家庄市,130130,无极县
130000,河北省,130100,石家庄市,130131,平山县
130000,河北省,130100,石家庄市,130132,元氏县
130000,河北省,130100,石家庄市,130133,赵县
130000,河北省,130100,石家庄市,130181,辛集市
130000,河北省,130100,石家庄市,130182,藁城市
130000,河北省,130100,石家庄市,130183,晋州市
130000,河北省,130100,石家庄市,130184,新乐市
130000,河北省,130100,石家庄市,130185,鹿泉市
130000,河北省,130200,唐山市,130201,市辖区
130000,河北省,130200,唐山市,130202,路南区
130000,河北省,130200,唐山市,130203,路北区
130000,河北省,130200,唐山市,130204,古冶区
130000,河北省,130200,唐山市,130205,开平区
130000,河北省,130200,唐山市,130206,新区
130000,河北省,130200,唐山市,130207,丰南区
130000,河北省,130200,唐山市,130208,丰润区
130000,河北省,130200,唐山市,130221,丰润县
130000,河北省,130200,唐山市,130222,丰南县
130000,河北省,130200,唐山市,130223,滦县
130000,河北省,130200,唐山市,130224,滦南县
130000,河北省,130200,唐山市,130225,乐亭县
130000,河北省,130200,唐山市,130226,迁安县
130000,河北省,130200,唐山市,130227,迁西县
130000,河北省,130200,唐山市,130228,遵化县
130000,河北省,130200,唐山市,130229,玉田县
130000,河北省,130200,唐山市,130230,唐海县
130000,河北省,130200,唐山市,130281,遵化市
130000,河北省,130200,唐山市,130282,丰南市
130000,河北省,130200,唐山市,130283,迁安市
130000,河北省,130300,秦皇岛市,130301,市辖区
130000,河北省,130300,秦皇岛市,130302,海港区
130000,河北省,130300,秦皇岛市,130303,山海关区
130000,河北省,130300,秦皇岛市,130304,北戴河区
130000,河北省,130300,秦皇岛市,130321,青龙满族自治县
130000,河北省,130300,秦皇岛市,130322,昌黎县
130000,河北省,130300,秦皇岛市,130323,抚宁县
130000,河北省,130300,秦皇岛市,130324,卢龙县
130000,河北省,130400,邯郸市,130401,市辖区
130000,河北省,130400,邯郸市,130402,邯山区
130000,河北省,130400,邯郸市,130403,丛台区
130000,河北省,130400,邯郸市,130404,复兴区
130000,河北省,130400,邯郸市,130405,郊区
130000,河北省,130400,邯郸市,130406,峰峰矿区
130000,河北省,130400,邯郸市,130421,邯郸县
130000,河北省,130400,邯郸市,130422,武安县
130000,河北省,130400,邯郸市,130423,临漳县
130000,河北省,130400,邯郸市,130424,成安县
130000,河北省,130400,邯郸市,130425,大名县
130000,河北省,130400,邯郸市,130426,涉县
130000,河北省,130400,邯郸市,130427,磁县
130000,河北省,130400,邯郸市,130428,肥乡县
130000,河北省,130400,邯郸市,130429,永年县
130000,河北省,130400,邯郸市,130430,邱县
130000,河北省,130400,邯郸市,130431,鸡泽县
130000,河北省,130400,邯郸市,130432,广平县
130000,河北省,130400,邯郸市,130433,馆陶县
130000,河北省,130400,邯郸市,130434,魏县
130000,河北省,130400,邯郸市,130435,曲周县
130000,河北省,130400,邯郸市,130481,武安市
130000,河北省,130500,邢台市,130501,市辖区
130000,河北省,130500,邢台市,130502,桥东区
130000,河北省,130500,邢台市,130503,桥西区
130000,河北省,130500,邢台市,130521,邢台县
130000,河北省,130500,邢台市,130522,临城县
130000,河北省,130500,邢台市,130523,内丘县
130000,河北省,130500,邢台市,130524,柏乡县
130000,河北省,130500,邢台市,130525,隆尧县
130000,河北省,130500,邢台市,130526,任县
130000,河北省,130500,邢台市,130527,南和县
130000,河北省,130500,邢台市,130528,宁晋县
130000,河北省,130500,邢台市,130529,巨鹿县
130000,河北省,130500,邢台市,130530,新河县
130000,河北省,130500,邢台市,130531,广宗县
130000,河北省,130500,邢台市,130532,平乡县
130000,河北省,130500,邢台市,130533,威县
130000,河北省,130500,邢台市,130534,清河县
130000,河北省,130500,邢台市,130535,临西县
130000,河北省,130500,邢台市,130581,南宫市
130000,河北省,130500,邢台市,130582,沙河市
130000,河北省,130600,保定市,130601,市辖区
130000,河北省,130600,保定市,130602,新市区
130000,河北省,130600,保定市,130603,北市区
130000,河北省,130600,保定市,130604,南市区
130000,河北省,130600,保定市,130621,满城县
130000,河北省,130600,保定市,130622,清苑县
130000,河北省,130600,保定市,130623,涞水县
130000,河北省,130600,保定市,130624,阜平县
130000,河北省,130600,保定市,130625,徐水县
130000,河北省,130600,保定市,130626,定兴县
130000,河北省,130600,保定市,130627,唐县
130000,河北省,130600,保定市,130628,高阳县
130000,河北省,130600,保定市,130629,容城县
130000,河北省,130600,保定市,130630,涞源县
130000,河北省,130600,保定市,130631,望都县
130000,河北省,130600,保定市,130632,安新县
130000,河北省,130600,保定市,130633,易县
130000,河北省,130600,保定市,130634,曲阳县
130000,河北省,130600,保定市,130635,蠡县
130000,河北省,130600,保定市,130636,顺平县
130000,河北省,130600,保定市,130637,博野县
130000,河北省,130600,保定市,130638,雄县
130000,河北省,130600,保定市,130681,涿州市
130000,河北省,130600,保定市,130682,定州市
130000,河北省,130600,保定市,130683,安国市
130000,河北省,130600,保定市,130684,高碑店市
130000,河北省,130700,张家口市,130701,市辖区
130000,河北省,130700,张家口市,130702,桥东区
130000,河北省,130700,张家口市,130703,桥西区
130000,河北省,130700,张家口市,130705,宣化区
130000,河北省,130700,张家口市,130706,下花园区
130000,河北省,130700,张家口市,130721,宣化县
130000,河北省,130700,张家口市,130722,张北县
130000,河北省,130700,张家口市,130723,康保县
130000,河北省,130700,张家口市,130724,沽源县
130000,河北省,130700,张家口市,130725,尚义县
130000,河北省,130700,张家口市,130726,蔚县
130000,河北省,130700,张家口市,130727,阳原县
130000,河北省,130700,张家口市,130728,怀安县
130000,河北省,130700,张家口市,130729,万全县
130000,河北省,130700,张家口市,130730,怀来县
130000,河北省,130700,张家口市,130731,涿鹿县
130000,河北省,130700,张家口市,130732,赤城县
130000,河北省,130700,张家口市,130733,崇礼县
130000,河北省,130800,承德市,130801,市辖区
130000,河北省,130800,承德市,130802,双桥区
130000,河北省,130800,承德市,130803,双滦区
130000,河北省,130800,承德市,130804,鹰手营子矿区
130000,河北省,130800,承德市,130821,承德县
130000,河北省,130800,承德市,130822,兴隆县
130000,河北省,130800,承德市,130823,平泉县
130000,河北省,130800,承德市,130824,滦平县
130000,河北省,130800,承德市,130825,隆化县
130000,河北省,130800,承德市,130826,丰宁满族自治县
130000,河北省,130800,承德市,130827,宽城满族自治县
130000,河北省,130800,承德市,130828,围场满族蒙古族自治县
130000,河北省,130900,沧州市,130901,市辖区
130000,河北省,130900,沧州市,130902,新华区
130000,河北省,130900,沧州市,130903,运河区
130000,河北省,130900,沧州市,130904,郊区
130000,河北省,130900,沧州市,130921,沧县
130000,河北省,130900,沧州市,130922,青县
130000,河北省,130900,沧州市,130923,东光县
130000,河北省,130900,沧州市,130924,海兴县
130000,河北省,130900,沧州市,130925,盐山县
130000,河北省,130900,沧州市,130926,肃宁县
130000,河北省,130900,沧州市,130927,南皮县
130000,河北省,130900,沧州市,130928,吴桥县
130000,河北省,130900,沧州市,130929,献县
130000,河北省,130900,沧州市,130930,孟村回族自治县
130000,河北省,130900,沧州市,130981,泊头市
130000,河北省,130900,沧州市,130982,任丘市
130000,河北省,130900,沧州市,130983,黄骅市
130000,河北省,130900,沧州市,130984,河间市
130000,河北省,131000,廊坊市,131001,市辖区
130000,河北省,131000,廊坊市,131002,安次区
130000,河北省,131000,廊坊市,131003,广阳区
130000,河北省,131000,廊坊市,131021,三河县
130000,河北省,131000,廊坊市,131022,固安县
130000,河北省,131000,廊坊市,131023,永清县
130000,河北省,131000,廊坊市,131024,香河县
130000,河北省,131000,廊坊市,131025,大城县
130000,河北省,131000,廊坊市,131026,文安县
130000,河北省,131000,廊坊市,131027,霸县
130000,河北省,131000,廊坊市,131028,大厂回族自治县
130000,河北省,131000,廊坊市,131081,霸州市
130000,河北省,131000,廊坊市,131082,三河市
130000,河北省,131100,衡水市,131101,市辖区
130000,河北省,131100,衡水市,131102,桃城区
130000,河北省,131100,衡水市,131121,枣强县
130000,河北省,131100,衡水市,131122,武邑县
130000,河北省,131100,衡水市,131123,武强县
130000,河北省,131100,衡水市,131124,饶阳县
130000,河北省,131100,衡水市,131125,安平县
130000,河北省,131100,衡水市,131126,故城县
130000,河北省,131100,衡水市,131127,景县
130000,河北省,131100,衡水市,131128,阜城县
130000,河北省,131100,衡水市,131181,冀州市
130000,河北省,131100,衡水市,131182,深州市
130000,河北省,132100,邯郸地区,132101,邯郸市
130000,河北省,132100,邯郸地区,132121,大名县
130000,河北省,132100,邯郸地区,132122,魏县
130000,河北省,132100,邯郸地区,132123,曲周县
130000,河北省,132100,邯郸地区,132124,丘县
130000,河北省,132100,邯郸地区,132125,鸡泽县
130000,河北省,132100,邯郸地区,132126,肥乡县
130000,河北省,132100,邯郸地区,132127,广平县
130000,河北省,132100,邯郸地区,132128,成安县
130000,河北省,132100,邯郸地区,132129,临漳县
130000,河北省,132100,邯郸地区,132130,磁县
130000,河北省,132100,邯郸地区,132131,武安县
130000,河北省,132100,邯郸地区,132132,涉县
130000,河北省,132100,邯郸地区,132133,永年县
130000,河北省,132100,邯郸地区,132134,邯郸县
130000,河北省,132100,邯郸地区,132135,馆陶县
130000,河北省,132200,邢台地区,132201,南宫市
130000,河北省,132200,邢台地区,132202,沙河市
130000,河北省,132200,邢台地区,132221,邢台县
130000,河北省,132200,邢台地区,132222,沙河县
130000,河北省,132200,邢台地区,132223,临城县
130000,河北省,132200,邢台地区,132224,内丘县
130000,河北省,132200,邢台地区,132225,柏乡县
130000,河北省,132200,邢台地区,132226,隆尧县
130000,河北省,132200,邢台地区,132227,任县
130000,河北省,132200,邢台地区,132228,南和县
130000,河北省,132200,邢台地区,132229,宁晋县
130000,河北省,132200,邢台地区,132230,南宫县
130000,河北省,132200,邢台地区,132231,巨鹿县
130000,河北省,132200,邢台地区,132232,新河县
130000,河北省,132200,邢台地区,132233,广宗县
130000,河北省,132200,邢台地区,132234,平乡县
130000,河北省,132200,邢台地区,132235,威县
130000,河北省,132200,邢台地区,132236,清河县
130000,河北省,132200,邢台地区,132237,临西县
130000,河北省,132300,石家庄市,132301,辛集市
130000,河北省,132300,石家庄市,132302,藁城市
130000,河北省,132300,石家庄市,132321,束鹿县
130000,河北省,132300,石家庄市,132322,晋县
130000,河北省,132300,石家庄市,132323,深泽县
130000,河北省,132300,石家庄市,132324,无极县
130000,河北省,132300,石家庄市,132325,藁城县
130000,河北省,132300,石家庄市,132326,赵县
130000,河北省,132300,石家庄市,132327,栾城县
130000,河北省,132300,石家庄市,132328,正定县
130000,河北省,132300,石家庄市,132329,新乐县
130000,河北省,132300,石家庄市,132330,高邑县
130000,河北省,132300,石家庄市,132331,元氏县
130000,河北省,132300,石家庄市,132332,赞皇县
130000,河北省,132300,石家庄市,132333,井陉县
130000,河北省,132300,石家庄市,132334,获鹿县
130000,河北省,132300,石家庄市,132335,平山县
130000,河北省,132300,石家庄市,132336,灵寿县
130000,河北省,132300,石家庄市,132337,行唐县
130000,河北省,132400,保定地区,132401,定州市
130000,河北省,132400,保定地区,132402,涿州市
130000,河北省,132400,保定地区,132403,安国市
130000,河北省,132400,保定地区,132404,高碑店市
130000,河北省,132400,保定地区,132421,易县
130000,河北省,132400,保定地区,132422,满城县
130000,河北省,132400,保定地区,132423,徐水县
130000,河北省,132400,保定地区,132424,涞源县
130000,河北省,132400,保定地区,132425,定兴县
130000,河北省,132400,保定地区,132426,完县
130000,河北省,132400,保定地区,132427,唐县
130000,河北省,132400,保定地区,132428,望都县
130000,河北省,132400,保定地区,132429,涞水县
130000,河北省,132400,保定地区,132430,涿县
130000,河北省,132400,保定地区,132431,清苑县
130000,河北省,132400,保定地区,132432,高阳县
130000,河北省,132400,保定地区,132433,安新县
130000,河北省,132400,保定地区,132434,雄县
130000,河北省,132400,保定地区,132435,容城县
130000,河北省,132400,保定地区,132436,新城县
130000,河北省,132400,保定地区,132437,曲阳县
130000,河北省,132400,保定地区,132438,阜平县
130000,河北省,132400,保定地区,132439,定县
130000,河北省,132400,保定地区,132440,安国县
130000,河北省,132400,保定地区,132441,博野县
130000,河北省,132400,保定地区,132442,蠡县
130000,河北省,132500,张家口地区,132501,张家口市
130000,河北省,132500,张家口地区,132521,张北市
130000,河北省,132500,张家口地区,132522,康保县
130000,河北省,132500,张家口地区,132523,沽源县
130000,河北省,132500,张家口地区,132524,尚义县
130000,河北省,132500,张家口地区,132525,蔚县
130000,河北省,132500,张家口地区,132526,阳原县
130000,河北省,132500,张家口地区,132527,怀安县
130000,河北省,132500,张家口地区,132528,万全县
130000,河北省,132500,张家口地区,132529,怀来县
130000,河北省,132500,张家口地区,132530,涿鹿县
130000,河北省,132500,张家口地区,132531,宣化县
130000,河北省,132500,张家口地区,132532,赤城县
130000,河北省,132500,张家口地区,132533,崇礼县
130000,河北省,132600,承德地区,132601,承德市
130000,河北省,132600,承德地区,132621,青龙县
130000,河北省,132600,承德地区,132622,宽城满族自治县
130000,河北省,132600,承德地区,132623,兴隆县
130000,河北省,132600,承德地区,132624,平泉县
130000,河北省,132600,承德地区,132625,承德县
130000,河北省,132600,承德地区,132626,滦平县
130000,河北省,132600,承德地区,132627,丰宁满族自治县
130000,河北省,132600,承德地区,132628,隆化县
130000,河北省,132600,承德地区,132629,围场满族蒙古族自治县
130000,河北省,132800,廊坊地区,132801,廊坊市
130000,河北省,132800,廊坊地区,132821,三河县
130000,河北省,132800,廊坊地区,132822,大厂回族自治县
130000,河北省,132800,廊坊地区,132823,香河县
130000,河北省,132800,廊坊地区,132825,永清县
130000,河北省,132800,廊坊地区,132826,固安县
130000,河北省,132800,廊坊地区,132827,霸县
130000,河北省,132800,廊坊地区,132828,文安县
130000,河北省,132800,廊坊地区,132829,大城县
130000,河北省,132900,沧州地区,132901,沧州市
130000,河北省,132900,沧州地区,132902,泊头市
130000,河北省,132900,沧州地区,132903,任丘市
130000,河北省,132900,沧州地区,132904,黄骅市
130000,河北省,132900,沧州地区,132905,河间市
130000,河北省,132900,沧州地区,132921,沧县
130000,河北省,132900,沧州地区,132922,河间县
130000,河北省,132900,沧州地区,132923,肃宁县
130000,河北省,132900,沧州地区,132924,献县
130000,河北省,132900,沧州地区,132925,交河县
130000,河北省,132900,沧州地区,132926,吴桥县
130000,河北省,132900,沧州地区,132927,东光县
130000,河北省,132900,沧州地区,132928,南皮县
130000,河北省,132900,沧州地区,132929,盐山县
130000,河北省,132900,沧州地区,132930,黄骅县
130000,河北省,132900,沧州地区,132931,孟村回族自治县
130000,河北省,132900,沧州地区,132932,青县
130000,河北省,132900,沧州地区,132933,任丘县
130000,河北省,132900,沧州地区,132934,海兴县
130000,河北省,133000,衡水地区,133001,衡水市
130000,河北省,133000,衡水地区,133002,冀州市
130000,河北省,133000,衡水地区,133021,衡水县
130000,河北省,133000,衡水地区,133022,冀县
130000,河北省,133000,衡水地区,133023,枣强县
130000,河北省,133000,衡水地区,133024,武邑县
130000,河北省,133000,衡水地区,133025,深县
130000,河北省,133000,衡水地区,133026,武强县
130000,河北省,133000,衡水地区,133027,饶阳县
130000,河北省,133000,衡水地区,133028,安平县
130000,河北省,133000,衡水地区,133029,故城县
130000,河北省,133000,衡水地区,133030,景县
130000,河北省,133000,衡水地区,133031,阜城县
130000,河北省,139001,武安市,139001,武安市
140000,山西省,140100,太原市,140101,市辖区
140000,山西省,140100,太原市,140102,南城区
140000,山西省,140100,太原市,140103,北城区
140000,山西省,140100,太原市,140104,河西区
140000,山西省,140100,太原市,140105,小店区
140000,山西省,140100,太原市,140106,迎泽区
140000,山西省,140100,太原市,140107,杏花岭区
140000,山西省,140100,太原市,140108,尖草坪区
140000,山西省,140100,太原市,140109,万柏林区
140000,山西省,140100,太原市,140110,晋源区
140000,山西省,140100,太原市,140111,古交工矿区
140000,山西省,140100,太原市,140112,南郊区
140000,山西省,140100,太原市,140113,北郊区
140000,山西省,140100,太原市,140121,清徐县
140000,山西省,140100,太原市,140122,阳曲县
140000,山西省,140100,太原市,140123,娄烦县
140000,山西省,140100,太原市,140181,古交市
140000,山西省,140200,大同市,140201,市辖区
140000,山西省,140200,大同市,140202,城区
140000,山西省,140200,大同市,140203,矿区
140000,山西省,140200,大同市,140211,南郊区
140000,山西省,140200,大同市,140212,新荣区
140000,山西省,140200,大同市,140221,阳高县
140000,山西省,140200,大同市,140222,天镇县
140000,山西省,140200,大同市,140223,广灵县
140000,山西省,140200,大同市,140224,灵丘县
140000,山西省,140200,大同市,140225,浑源县
140000,山西省,140200,大同市,140226,左云县
140000,山西省,140200,大同市,140227,大同县
140000,山西省,140200,大同市,140230,左云县
140000,山西省,140200,大同市,140232,大同县
140000,山西省,140300,阳泉市,140301,市辖区
140000,山西省,140300,阳泉市,140302,城区
140000,山西省,140300,阳泉市,140303,矿区
140000,山西省,140300,阳泉市,140311,郊区
140000,山西省,140300,阳泉市,140321,平定县
140000,山西省,140300,阳泉市,140322,盂县
140000,山西省,140400,长治市,140401,市辖区
140000,山西省,140400,长治市,140402,城区
140000,山西省,140400,长治市,140411,郊区
140000,山西省,140400,长治市,140421,长治县
140000,山西省,140400,长治市,140423,襄垣县
140000,山西省,140400,长治市,140424,屯留县
140000,山西省,140400,长治市,140425,平顺县
140000,山西省,140400,长治市,140426,黎城县
140000,山西省,140400,长治市,140427,壶关县
140000,山西省,140400,长治市,140428,长子县
140000,山西省,140400,长治市,140429,武乡县
140000,山西省,140400,长治市,140430,沁县
140000,山西省,140400,长治市,140431,沁源县
140000,山西省,140400,长治市,140481,潞城市
140000,山西省,140500,晋城市,140501,市辖区
140000,山西省,140500,晋城市,140502,城区
140000,山西省,140500,晋城市,140511,郊区
140000,山西省,140500,晋城市,140521,沁水县
140000,山西省,140500,晋城市,140522,阳城县
140000,山西省,140500,晋城市,140523,高平县
140000,山西省,140500,晋城市,140524,陵川县
140000,山西省,140500,晋城市,140525,泽州县
140000,山西省,140500,晋城市,140581,高平市
140000,山西省,140600,朔州市,140601,市辖区
140000,山西省,140600,朔州市,140602,朔城区
140000,山西省,140600,朔州市,140603,平鲁区
140000,山西省,140600,朔州市,140621,山阴县
140000,山西省,140600,朔州市,140622,应县
140000,山西省,140600,朔州市,140623,右玉县
140000,山西省,140600,朔州市,140624,怀仁县
140000,山西省,140700,晋中市,140701,市辖区
140000,山西省,140700,晋中市,140702,榆次区
140000,山西省,140700,晋中市,140721,榆社县
140000,山西省,140700,晋中市,140722,左权县
140000,山西省,140700,晋中市,140723,和顺县
140000,山西省,140700,晋中市,140724,昔阳县
140000,山西省,140700,晋中市,140725,寿阳县
140000,山西省,140700,晋中市,140726,太谷县
140000,山西省,140700,晋中市,140727,祁县
140000,山西省,140700,晋中市,140728,平遥县
140000,山西省,140700,晋中市,140729,灵石县
140000,山西省,140700,晋中市,140781,介休市
140000,山西省,140800,运城市,140801,市辖区
140000,山西省,140800,运城市,140802,盐湖区
140000,山西省,140800,运城市,140821,临猗县
140000,山西省,140800,运城市,140822,万荣县
140000,山西省,140800,运城市,140823,闻喜县
140000,山西省,140800,运城市,140824,稷山县
140000,山西省,140800,运城市,140825,新绛县
140000,山西省,140800,运城市,140826,绛县
140000,山西省,140800,运城市,140827,垣曲县
140000,山西省,140800,运城市,140828,夏县
140000,山西省,140800,运城市,140829,平陆县
140000,山西省,140800,运城市,140830,芮城县
140000,山西省,140800,运城市,140881,永济市
140000,山西省,140800,运城市,140882,河津市
140000,山西省,140900,忻州市,140901,市辖区
140000,山西省,140900,忻州市,140902,忻府区
140000,山西省,140900,忻州市,140921,定襄县
140000,山西省,140900,忻州市,140922,五台县
140000,山西省,140900,忻州市,140923,代县
140000,山西省,140900,忻州市,140924,繁峙县
140000,山西省,140900,忻州市,140925,宁武县
140000,山西省,140900,忻州市,140926,静乐县
140000,山西省,140900,忻州市,140927,神池县
140000,山西省,140900,忻州市,140928,五寨县
140000,山西省,140900,忻州市,140929,岢岚县
140000,山西省,140900,忻州市,140930,河曲县
140000,山西省,140900,忻州市,140931,保德县
140000,山西省,140900,忻州市,140932,偏关县
140000,山西省,140900,忻州市,140981,原平市
140000,山西省,141000,临汾市,141001,市辖区
140000,山西省,141000,临汾市,141002,尧都区
140000,山西省,141000,临汾市,141021,曲沃县
140000,山西省,141000,临汾市,141022,翼城县
140000,山西省,141000,临汾市,141023,襄汾县
140000,山西省,141000,临汾市,141024,洪洞县
140000,山西省,141000,临汾市,141025,古县
140000,山西省,141000,临汾市,141026,安泽县
140000,山西省,141000,临汾市,141027,浮山县
140000,山西省,141000,临汾市,141028,吉县
140000,山西省,141000,临汾市,141029,乡宁县
140000,山西省,141000,临汾市,141030,大宁县
140000,山西省,141000,临汾市,141031,隰县
140000,山西省,141000,临汾市,141032,永和县
140000,山西省,141000,临汾市,141033,蒲县
140000,山西省,141000,临汾市,141034,汾西县
140000,山西省,141000,临汾市,141081,侯马市
140000,山西省,141000,临汾市,141082,霍州市
140000,山西省,141100,吕梁市,141101,市辖区
140000,山西省,141100,吕梁市,141102,离石区
140000,山西省,141100,吕梁市,141121,文水县
140000,山西省,141100,吕梁市,141122,交城县
140000,山西省,141100,吕梁市,141123,兴县
140000,山西省,141100,吕梁市,141124,临县
140000,山西省,141100,吕梁市,141125,柳林县
140000,山西省,141100,吕梁市,141126,石楼县
140000,山西省,141100,吕梁市,141127,岚县
140000,山西省,141100,吕梁市,141128,方山县
140000,山西省,141100,吕梁市,141129,中阳县
140000,山西省,141100,吕梁市,141130,交口县
140000,山西省,141100,吕梁市,141181,孝义市
140000,山西省,141100,吕梁市,141182,汾阳市
140000,山西省,142100,雁北地区,142121,阳高县
140000,山西省,142100,雁北地区,142122,天镇县
140000,山西省,142100,雁北地区,142123,广灵县
140000,山西省,142100,雁北地区,142124,灵丘县
140000,山西省,142100,雁北地区,142125,浑源县
140000,山西省,142100,雁北地区,142126,应县
140000,山西省,142100,雁北地区,142127,山阴县
140000,山西省,142100,雁北地区,142128,朔县
140000,山西省,142100,雁北地区,142129,平鲁县
140000,山西省,142100,雁北地区,142130,左云县
140000,山西省,142100,雁北地区,142131,右玉县
140000,山西省,142100,雁北地区,142132,大同县
140000,山西省,142100,雁北地区,142133,怀仁县
140000,山西省,142200,忻州地区,142201,忻州市
140000,山西省,142200,忻州地区,142202,原平市
140000,山西省,142200,忻州地区,142222,定襄县
140000,山西省,142200,忻州地区,142223,五台县
140000,山西省,142200,忻州地区,142225,代县
140000,山西省,142200,忻州地区,142226,繁峙县
140000,山西省,142200,忻州地区,142227,宁武县
140000,山西省,142200,忻州地区,142228,静乐县
140000,山西省,142200,忻州地区,142229,神池县
140000,山西省,142200,忻州地区,142230,五寨县
140000,山西省,142200,忻州地区,142231,岢岚县
140000,山西省,142200,忻州地区,142232,河曲县
140000,山西省,142200,忻州地区,142233,保德县
140000,山西省,142200,忻州地区,142234,偏关县
140000,山西省,142300,吕梁地区,142301,孝义市
140000,山西省,142300,吕梁地区,142302,离石市
140000,山西省,142300,吕梁地区,142303,汾阳市
140000,山西省,142300,吕梁地区,142321,汾阳县
140000,山西省,142300,吕梁地区,142322,文水县
140000,山西省,142300,吕梁地区,142323,交城县
140000,山西省,142300,吕梁地区,142325,兴县
140000,山西省,142300,吕梁地区,142326,临县
140000,山西省,142300,吕梁地区,142327,柳林县
140000,山西省,142300,吕梁地区,142328,石楼县
140000,山西省,142300,吕梁地区,142329,岚县
140000,山西省,142300,吕梁地区,142330,方山县
140000,山西省,142300,吕梁地区,142332,中阳县
140000,山西省,142300,吕梁地区,142333,交口县
140000,山西省,142400,晋中地区,142401,榆次市
140000,山西省,142400,晋中地区,142402,介休市
140000,山西省,142400,晋中地区,142421,榆社县
140000,山西省,142400,晋中地区,142422,左权县
140000,山西省,142400,晋中地区,142423,和顺县
140000,山西省,142400,晋中地区,142424,昔阳县
140000,山西省,142400,晋中地区,142427,寿阳县
140000,山西省,142400,晋中地区,142429,太谷县
140000,山西省,142400,晋中地区,142430,祁县
140000,山西省,142400,晋中地区,142431,平遥县
140000,山西省,142400,晋中地区,142433,灵石县
140000,山西省,142600,临汾地区,142601,临汾市
140000,山西省,142600,临汾地区,142602,侯马市
140000,山西省,142600,临汾地区,142603,霍州市
140000,山西省,142600,临汾地区,142621,曲沃县
140000,山西省,142600,临汾地区,142622,翼城县
140000,山西省,142600,临汾地区,142623,襄汾县
140000,山西省,142600,临汾地区,142625,洪洞县
140000,山西省,142600,临汾地区,142627,古县
140000,山西省,142600,临汾地区,142628,安泽县
140000,山西省,142600,临汾地区,142629,浮山县
140000,山西省,142600,临汾地区,142630,吉县
140000,山西省,142600,临汾地区,142631,乡宁县
140000,山西省,142600,临汾地区,142632,蒲县
140000,山西省,142600,临汾地区,142633,大宁县
140000,山西省,142600,临汾地区,142634,永和县
140000,山西省,142600,临汾地区,142635,隰县
140000,山西省,142600,临汾地区,142636,汾西县
140000,山西省,142700,运城地区,142701,运城市
140000,山西省,142700,运城地区,142702,永济市
140000,山西省,142700,运城地区,142703,河津市
140000,山西省,142700,运城地区,142723,芮城县
140000,山西省,142700,运城地区,142724,临猗县
